ID,lat,lon,chargers
"56330",43.6794520798463,10.5499169071991,22
"99978",43.78134,10.456331,17
"134863",43.7795908736549,10.4580549096321,22
"117272",43.8553552180004,10.4311059209141,22
"129977",43.8085278882983,10.4848452122718,22
"125663",43.8483661690805,10.4727028236673,50
"129793",43.8488809643222,10.4742262004704,22
"156425",43.8438419777957,10.4778260237528,22
"40715",43.8206532155201,10.4906993522231,44
"147964",43.8207082261688,10.4907578029816,50
"117273",43.8396019078295,10.4875620035202,22
"97699",43.826572,10.495993,22
"117274",43.8309268661909,10.4982444416808,22
"156326",43.838124,10.496111,22
"57574",43.8380022331844,10.4972978623184,3.5
"95436",43.8387440155756,10.497683276719,50
"155205",43.861276889157,10.486215237717,22
"155207",43.8460385435936,10.4951796425785,22
"156424",43.8270119244516,10.5045599177839,22
"155203",43.8503721227048,10.5007615541482,22
"106771",43.845094,10.5039522,7
"84676",43.8383456796401,10.5073485453179,3.5
"156423",43.838196766331,10.5085040426317,22
"84672",43.8433286119217,10.5125193980687,3.5
"134864",43.8559118358356,10.5076848988532,22
"155204",43.839560487304,10.5161641754062,22
"156422",43.8462407844865,10.5138303986714,22
"170302",43.8423313775869,10.5195966311826,22
"134229",43.8499782121279,10.519812068541,22
"57575",43.8501014576004,10.5197734327587,3.5
"84671",43.8483994750567,10.525064089836,3.5
"84673",43.8431837555333,10.5286394740435,3.5
"130426",43.8415254242141,10.5302155295358,22
"84674",43.8416994093384,10.5339010738701,3.5
"134862",43.867085425692,10.5217641252681,22
"97960",43.844908,10.533249,22
"129794",43.8521852446335,10.5385324005438,22
"84675",43.8421962815246,10.5451207539748,3.5
"97587",43.947869,10.468084,14
"75698",43.8334694838745,10.570211425886,3.5
"156426",43.9097510264818,10.5306419578626,22
"56648",43.672524606171,10.5643847426254,22
"193068",44.06501,10.441389,50
"189342",44.128175147881,10.4114790209914,22
"189343",44.1343175582011,10.4100106688654,22
"188892",44.005499,10.559068,22
"193823",44.428267,10.398217,11
"93096",44.435745,10.400072,3.7
"92379",44.4352940954472,10.4006908318771,11
"169708",44.402347,10.531753,3
"88811",42.806813,10.768039,11
"97339",43.0285895153112,10.5989755152964,11
"194376",43.0258552589447,10.6097244232795,50
"188833",43.097639,10.58817,22
"108902",42.950841,10.69031,11
"125306",42.9257117781029,10.762155962149,22
"125305",42.9190249710399,10.7631505008395,22
"116979",42.9263326874177,10.7676494017275,22
"167139",43.162482207503,10.6104785301347,22
"155756",42.9154710228763,10.7684478762383,22
"109160",43.165449,10.615172,17
"87709",43.523543,10.667761,11
"56649",43.6669370383796,10.5725118359405,22
"148382",43.6332928065892,10.608767566448,22
"195285",43.6422038499276,10.6168555403227,50
"193321",43.642657,10.617483,300
"188949",43.652446,10.612377,50
"56650",43.6681554829258,10.6033384641487,22
"127194",43.6524361890948,10.62364137194,22
"56652",43.6542699589334,10.6261238297302,22
"56651",43.6531987230515,10.6306674918014,22
"56653",43.6588923554972,10.6302517494041,22
"56654",43.6626024348454,10.6295811971504,22
"56655",43.6635803673708,10.6349482973892,22
"172072",43.6312075535465,10.6584102130798,50
"172099",43.6667566627218,10.6441578653437,50
"56656",43.6675210411636,10.6490580579121,22
"172071",43.613174820229,10.6830456689818,50
"133579",43.7051429483153,10.6178547879118,22
"56657",43.6637608174659,10.6648160358746,22
"56658",43.6610287837919,10.6823120852787,22
"129404",43.6935275583417,10.7051320986375,22
"97835",43.610848,10.7552451,11
"132512",43.6928282,10.7500278,0
"75697",43.8496403960362,10.5750246499632,3.5
"85190",43.77776,10.666337,14
"96237",43.8192900236791,10.688204271074,50
"130551",43.8966016904367,10.6881591196604,22
"150111",43.7225968080165,10.7740130448517,22
"167189",43.6868548940404,10.768619504364,22
"193071",44.00908,10.590733,15
"134332",43.7116858802473,10.7798382691285,22
"193069",44.011346,10.589534,15
"189523",43.8625576073432,10.7658284862912,22
"129409",43.8617499915726,10.7665907158337,50
"134330",43.7198081103498,10.7860358655394,22
"135157",43.8625916877233,10.7687077169044,22
"130497",43.7036589203899,10.7838605313257,22
"108649",43.8812396205598,10.7717667362231,0
"94551",43.885098,10.77421,14
"106213",43.889448,10.776389,22
"88303",43.885,10.775395,11
"135156",43.8740297885444,10.7739383414435,22
"92791",44.358395,10.623447,0
"92814",44.3586116582409,10.6242626905441,0
"169460",44.230299,10.767082,22
"188440",44.279193,10.76378,12
"169792",42.368834,10.909795,22
"87240",42.7698687776437,10.8529790361104,0
"75362",42.886783,10.786242,22
"173969",42.958731,10.816631,350
"117518",42.797948,10.972883,22
"77567",42.7975158733897,10.9731406588731,0
"154724",43.049185582821,10.8877975325501,7.4
"189771",43.048469,10.893842,50
"106922",43.1488544410164,10.8546926436596,22
"84019",42.8926665858098,10.9886482381932,22
"56672",43.2379682307815,10.8859674773987,22
"56671",43.4037251779398,10.8610631666954,22
"113838",43.453258,10.876345,11
"88241",43.5072799116808,10.8747784196435,22
"98114",43.415608,10.9643381,22
"190763",43.4188753711863,10.9705966625334,4
"85603",43.592922,10.820884,17
"131825",43.6865011860977,10.7956547117387,22
"131824",43.6913140053697,10.794498380905,22
"195284",43.6881118109346,10.8057645774757,110
"167188",43.6791149738924,10.8381452732449,22
"129405",43.6953087163307,10.8354550651045,22
"130417",43.7245430370556,10.8011916709795,22
"72545",43.5527362804737,10.9116088787514,22
"85665",43.5493141271,10.9141522089161,3.5
"174070",43.5563063604632,10.9151246506226,11
"155184",43.6925602118824,10.8683225580289,22
"129740",43.7061270911814,10.8971254216393,22
"118482",43.7079212533569,10.9069985644799,22
"115118",43.6126563550622,10.9651214716959,22
"132692",43.7090795471483,10.9118826474829,50
"105890",43.709027,10.912326,0
"132542",43.7139581102975,10.9222080045112,50
"88311",43.66099,10.970726,22
"118479",43.7265010167292,10.9240506720668,22
"118478",43.722999327376,10.9286079358045,22
"118480",43.7155165041806,10.9361571007482,22
"118481",43.711073038451,10.9420877713005,22
"129410",43.864593754877,10.809510747582,22
"108185",43.7830749899899,10.925700592798,22
"132806",43.7278407906558,10.9395688904023,22
"109464",43.7263273511704,10.9397678657408,22
"117673",43.7251786539683,10.942658529814,22
"109465",43.7280202909496,10.9440649916032,22
"132521",43.7261966244891,10.9459146912473,22
"118477",43.7227281460071,10.9480339333116,22
"129739",43.7193157705349,10.9497543268992,22
"129741",43.7128803499033,10.9518643200759,22
"118476",43.7306306927697,10.9604659412101,22
"129742",43.7190195201585,10.9693790665889,22
"130881",43.929252393909,10.9008680201443,50
"131792",43.9309997998524,10.9013740924014,22
"108295",43.9225802271382,10.9130449340512,50
"190134",43.941751,10.898911,50
"129408",43.9271865898814,10.9164574818979,22
"193296",43.845699,10.97672,22
"168421",43.7176498648916,10.9892592650881,22
"86132",43.7256321071037,10.991829491694,3.5
"77785",43.9283571826294,10.9275193030085,22
"85218",44.0472589259883,10.8084445852977,22
"202589",44.128484,10.81377,22
"126597",43.9082156837484,10.9946186385556,50
"93184",43.9082105259564,10.9955645358639,0
"174859",44.1792025361844,10.9781036677216,22
"174860",44.1508423008986,10.9806951040235,22
"91199",42.416837,11.184957,22
"127799",42.614739,11.149576,22
"176177",42.4998667617982,11.2074440716356,60
"129785",42.7869347053324,11.097336442042,22
"87962",42.7795514395831,11.1058979351697,0
"73114",42.7875132018701,11.1153031010804,22
"169305",42.789258,11.115675,150
"188452",42.76246,11.1337,50
"84925",42.996866,10.998206,11
"171589",43.1328502454419,11.0164581831664,22
"92683",43.348438,11.047048,22
"127103",43.4388742083248,11.0157242144647,7
"71751",43.492152820987,11.0210051741242,22
"175640",43.4588262601463,11.071935159963,11
"109042",43.388793,11.161568,22
"115088",43.5567129489645,11.0323798051913,22
"146539",43.4771247456933,11.1336432366493,22
"157319",43.4676554828055,11.1550643728381,50
"88530",43.437224,11.186935,22
"65265",43.588442630173,11.1055162157674,22
"86131",43.7275557371126,11.0048239003254,3.5
"127037",43.7306830794152,11.0178209800574,22
"172201",43.5647367466805,11.1794865397671,7.4
"195283",43.735837375009,11.1061431028099,50
"175567",43.618503,11.187918,50
"129996",43.660807346673,11.1842137398895,22
"193294",43.891569,11.016751,22
"104080",43.8477399892236,11.074069899619,50
"129406",43.8759478148781,11.0661819805737,50
"118363",43.767334357847,11.1200941302328,50
"127036",43.922001553031,11.0329189929626,22
"75515",43.8691606271309,11.0891844175605,22
"130585",43.8669865310441,11.0930434702625,22
"49199",43.897538065209,11.0718707583694,0
"93179",43.8777435678336,11.0902881465702,22
"61213",43.8585278807522,11.1096845410614,3
"149380",43.8302033401033,11.124361275327,22
"87241",43.8781167111272,11.1025230429916,22
"87242",43.8801382283087,11.1013922082795,22
"174949",43.823062,11.133521,22
"23253",43.8849941984471,11.0998880001806,3.6
"93180",43.8857361534368,11.100296138957,22
"175355",43.864937,11.116519,50
"194417",43.8309578209114,11.1495754393119,300
"108006",43.84779,11.142541,7.4
"93183",43.9027547194598,11.1090878840069,22
"189279",43.856607779802,11.1444549244311,20
"189278",43.8573125686838,11.1459579880711,20
"157322",43.7983863431172,11.1692244632858,50
"115092",43.790177572183,11.1712891982808,22
"192834",43.8356906856849,11.1601036545833,150
"192814",43.818600035222,11.1725822487921,150
"189277",43.8486125054344,11.1614188167789,22
"189531",43.759013495181,11.180906540437,7
"101241",43.810258,11.17798,120
"132968",43.8552886591098,11.1666376210334,22
"190844",43.8025012344578,11.1877324084252,150
"61248",43.7786397198636,11.1912139975673,3
"61199",43.8071139264225,11.1873019957191,22
"189274",43.8672279132419,11.1644811979111,350
"130107",43.8450468707227,11.1764138493311,22
"190779",43.7805692926468,11.1927659317449,50
"129751",43.7695037441032,11.1938357357378,22
"61246",43.7763796605605,11.1941027366763,3
"146535",43.845614042248,11.1806349719616,22
"61197",43.798724132939,11.1951977485066,3
"121461",43.765772,11.19806,50
"61245",43.7791733985086,11.197831007207,22
"61198",43.797707748902,11.1959608369714,22
"61205",43.7677069189536,11.199215697611,3
"190781",43.7568473308763,11.1991577138239,50
"129756",43.7951676673565,11.1972547809751,22
"189276",43.8585986276273,11.1788437077771,22
"61244",43.7815159007165,11.2005386972076,22
"134752",43.8010180047472,11.2000991135079,22
"106243",43.8337945442161,11.1921715103421,22
"61203",43.7681068994075,11.2060492956287,22
"90503",43.7658869605087,11.2064864351116,0
"106247",43.9362756942659,11.1274018239394,22
"61243",43.7769290994159,11.2092411243564,22
"106244",43.8320574015577,11.1988357902326,22
"65322",43.6836359718041,11.193873545134,11
"106245",43.8313769918118,11.2004539475029,22
"61204",43.77025686958,11.2124128365165,3
"61202",43.7664236706266,11.2128875875121,22
"97554",43.716401,11.208239,22
"115178",43.8216647416476,11.208456609511,50
"61206",43.7781675133364,11.2165226512796,22
"106251",43.9686256109768,11.1234894550494,22
"106249",43.9630059468729,11.1251465185036,22
"91115",43.98193,11.215439,50
"57748",43.984291,11.217794,11
"190851",43.980565,11.218061,20
"148462",44.279266,11.11075,22
"174861",44.1421698781485,11.1531655311672,22
"174865",44.2159899258372,11.1905073915476,22
"193035",44.1512794903069,11.1935689088917,300
"128432",44.129035075624,11.2009653029745,50
"129097",42.4912409536032,11.2476506613596,22
"129098",42.4989380964546,11.2510910172216,22
"161621",42.4105507447565,11.3723121818348,50
"193788",42.4099828366377,11.3760703770066,300
"106469",42.88308,11.308245,15
"191139",42.931963024765,11.2690175251273,22
"57480",43.2514716268252,11.2240477259993,22
"132543",43.3466558901011,11.279738076908,40
"57495",43.3357295483979,11.2962374884137,300
"57485",43.312003889107,11.3247406530627,22
"57486",43.3149937482904,11.3259932446726,22
"57487",43.3177288228833,11.3245381462821,22
"57488",43.3206295960276,11.323131998206,22
"132701",43.2658663479005,11.375216848529,50
"66699",43.3171861887578,11.3330964585621,22
"57489",43.3213106225063,11.3290663856515,22
"57494",43.3417581722299,11.3051202941187,22
"57484",43.3129415174724,11.3393694210299,22
"106297",43.3310878852484,11.3220891187277,22
"57491",43.3308949188766,11.3242672431716,22
"57490",43.3246044193243,11.3314501989134,22
"57493",43.3415240880828,11.3122093725451,22
"113414",43.3306955834542,11.3276043648715,50
"113306",43.500373,11.233327,5
"57492",43.3424980940117,11.3260254311808,22
"106263",43.3236932607158,11.3456253706452,22
"57483",43.3172046886113,11.3541241343855,22
"57482",43.3026155783356,11.3754309322476,22
"174830",43.5151448897339,11.3187938761607,7
"57481",43.2931675946559,11.4079010840296,22
"72486",43.4863131379635,11.3725299252831,22
"128099",43.3887509428127,11.4180021457169,3
"131075",43.556491,11.33659,8
"65982",43.735586043785,11.2252487330886,22
"60297",43.7352843682095,11.226145015534,22
"92989",43.571375,11.341375,22
"95403",43.736189,11.226564,50
"60298",43.7501834068836,11.238019154843,22
"148880",43.7516595609379,11.2438737890049,22
"61233",43.722404066826,11.2929365178377,3
"127737",43.7197663140521,11.2973449662167,22
"61232",43.7242581409227,11.2932087620527,3
"60299",43.7599121576696,11.2414566129927,22
"77385",43.7585490910052,11.2443860484921,11
"61201",43.7698598088348,11.2236888432151,3
"60300",43.7608110164621,11.2413399369005,3
"114812",43.7252067625509,11.293729648757,22
"129753",43.7543652073244,11.2587392945879,22
"65985",43.7687457600357,11.2368111391049,22
"190796",43.77197,11.231793,50
"65984",43.7716497375845,11.2332147441918,3
"70579",43.7714551833946,11.2343234069706,22
"65983",43.7759403702371,11.2276093747266,22
"60559",43.7665640654575,11.2466579193319,22
"115112",43.7397811287758,11.2891113017937,22
"60560",43.7688671079822,11.2437517458643,22
"60562",43.7725275639826,11.2385210391449,22
"112502",43.7316510944376,11.3011444799474,22
"60558",43.7662861060522,11.2510386372055,22
"60561",43.7704708564555,11.2435680145468,22
"59034",43.7405397541523,11.2912549688183,3
"112754",43.7374416147191,11.2954982986096,22
"60556",43.7686153078179,11.2496861333098,3
"60555",43.7702403686799,11.2490846479382,22
"60563",43.7720577644587,11.246076550528,22
"129755",43.7735273533536,11.2466668460385,22
"60552",43.7675832671201,11.2580941880192,3
"60554",43.7709205592543,11.2535243744101,22
"23054",43.7753053153614,11.2458626248763,22
"65979",43.7820772512361,11.232473574189,22
"112937",43.7674203016105,11.2601074809308,22
"23053",43.7784254581642,11.2403315746115,22
"60360",43.7645622245446,11.2654456198695,3
"60553",43.7700538109159,11.2560972834076,3
"65972",43.7722245534549,11.2534870974468,3
"65981",43.7906791748041,11.2177279804587,22
"71737",43.7758341331393,11.2491848181246,7
"112939",43.7745617601468,11.252220019383,22
"65980",43.7856823338426,11.2303951599074,3
"61200",43.7819525154739,11.2386944615489,22
"60551",43.7700073257336,11.2613255793299,22
"191059",43.7769956736097,11.2488905301097,20
"148884",43.727685218896,11.3198502480952,22
"61234",43.7275619916834,11.3200248172313,3
"60860",43.7862561787701,11.2307752186503,22
"195280",43.7918563879518,11.2190975980454,50
"60605",43.7779189172823,11.2491999829258,3
"65971",43.7712365388566,11.2621685142994,22
"60363",43.7689896380728,11.2675578594688,22
"60593",43.7771159579886,11.2534023338999,22
"65978",43.7840609227425,11.240135751616,3
"112963",43.766407359195,11.2726167464766,22
"60862",43.7935147010136,11.2207678968157,22
"65970",43.7704141108059,11.2663505255295,22
"60362",43.7701951142012,11.266977161217,3
"112964",43.7770835162961,11.2551710393836,22
"60592",43.7772166638654,11.2551880145516,3
"60587",43.7748241827993,11.2598677987303,22
"112941",43.7729872501756,11.2634426924261,22
"65959",43.7590834060311,11.2859726205302,22
"60591",43.7776039925814,11.2555367017235,22
"129758",43.7866522366158,11.2381185137153,22
"60588",43.7764384232497,11.2579587364639,22
"129754",43.7572002524301,11.2890368260078,22
"60604",43.7794163123746,11.252615105554,22
"60590",43.7774800476651,11.2565022969689,22
"129757",43.7786304627379,11.2549262383727,22
"60361",43.7701998665788,11.2704700679067,3
"65961",43.7639629058353,11.2809157621946,3
"60213",43.7636456389968,11.2818752838932,3
"60859",43.7897037950413,11.2352813297953,22
"112938",43.7694373987393,11.2731289475298,22
"65973",43.775335224397,11.2632619608257,22
"60589",43.7780765302162,11.2590322906222,3
"60309",43.7682125606336,11.2760939896587,22
"60863",43.7974110193369,11.2193724775757,3
"60212",43.7622945039255,11.285889209684,3
"109446",43.7887763014081,11.2393512504325,22
"60211",43.756950683663,11.2943408502899,22
"112940",43.7815663647216,11.2544360669609,22
"93484",43.7969988797648,11.2231002897801,50
"60210",43.756634901934,11.2965040518604,22
"60578",43.7753609492472,11.2678011024441,22
"60835",43.7846707819952,11.2510594243254,22
"21223",43.7969969694587,11.2261357738526,0
"109001",43.765991,11.284852,22
"59035",43.7515350428082,11.3057013465725,22
"60606",43.7826266724387,11.257253315493,22
"60861",43.7970431790239,11.2279340887512,22
"113570",43.7970027690955,11.2285551719732,22
"195282",43.7566669224703,11.2997186286775,50
"92339",43.757659,11.298544,9
"60576",43.7748370321759,11.272246193334,3
"60838",43.787592447156,11.2493334228243,22
"127735",43.7518514175895,11.306857860772,22
"60308",43.7698399301527,11.2809521407369,22
"65977",43.7832183384003,11.2581606435719,3
"60579",43.7784169994624,11.2669488305296,22
"60840",43.7907768625547,11.2445906067337,22
"112962",43.7920414739386,11.2422708843007,22
"60834",43.7857241788895,11.2556419784273,22
"65976",43.783764091413,11.2602532139795,3
"60581",43.7835491026541,11.2614261621679,22
"65975",43.7832162782894,11.2622845405462,3
"65957",43.7592855128712,11.3007095716098,22
"60837",43.7889323612652,11.2519002968516,22
"132195",43.7922101084019,11.2453830063073,22
"60839",43.7917013959692,11.2466619426455,22
"60858",43.796168622561,11.2382639462198,3
"65958",43.7608665042324,11.2996858614947,3
"60580",43.7824798712462,11.2656687462773,22
"60490",43.7768849561651,11.2764619553531,22
"65969",43.7787205377167,11.2748415055421,3
"60582",43.7801611965805,11.27256336455,22
"60836",43.7893470253959,11.2564258540119,22
"61231",43.7529148447759,11.3149701943428,3
"60583",43.7849129683739,11.26674364154,22
"60302",43.7670716582503,11.2959899455789,22
"60841",43.7949027849396,11.2477730477299,22
"60857",43.8003601683614,11.2369188183989,3
"127736",43.7528141660681,11.3167940387049,22
"59036",43.7614560628162,11.3063772632443,22
"60831",43.7848218216578,11.2713577115978,22
"195281",43.7660635263736,11.3016312526407,50
"65965",43.780105694888,11.2801880428607,3
"60832",43.7866710584156,11.2695190573181,3
"60303",43.7731514389115,11.2925748229507,22
"60305",43.7774393194523,11.2860751599553,22
"112755",43.7550276644375,11.3185258234042,22
"65964",43.7761226273857,11.2889990454137,22
"60856",43.8008228466985,11.2448521221127,22
"65963",43.7755166103794,11.2913719066633,3
"60306",43.7815032210357,11.2817467451576,22
"193368",43.817448,11.223532,50
"70013",43.8074086014525,11.238655548736,22
"60833",43.7913897415476,11.2699824089255,3
"65966",43.7853140686046,11.279244799016,3
"60307",43.7845604096305,11.2855983973029,22
"60304",43.778549005388,11.2952711135629,3
"114543",43.7871654550254,11.3969287039088,22
"129879",43.7132738199164,11.394941165133,22
"156097",44.0020093923389,11.2415744350624,22
"114542",43.773699807927,11.4225118299161,22
"129880",43.7692094540536,11.4233753905949,22
"193034",44.0293619894174,11.2260159169049,300
"174862",44.1169219716009,11.2218155304322,22
"71128",43.9963308081748,11.3313499702774,22
"146406",43.9528261314567,11.3810342413972,22
"174863",44.1838455929721,11.274735438736,22
"174864",44.2163818535495,11.2353161852146,22
"188418",44.2188050586912,11.3147067152481,22
"188420",44.2209562501702,11.3182308122578,22
"188421",44.2067563115044,11.3256256737567,20
"109213",42.446476,11.463811,22
"114978",42.3509102914839,11.6053281083662,22
"127038",42.3534262933551,11.6068000465056,22
"191229",42.342046,11.616176,150
"87964",42.6030659702958,11.4736702218934,0
"85713",42.5907453131869,11.5331508890076,7
"71130",42.6567985242214,11.515805534346,22
"156034",42.8322092852243,11.5862151117929,22
"190874",42.8336845094686,11.5887736398928,22
"72485",43.0837052033863,11.422167915767,22
"193378",43.0518982768861,11.5033413079371,11
"77384",42.9237117266072,11.5431981952621,22
"194461",42.9555551491616,11.5438151046939,11
"93582",42.919478,11.58773,22
"57478",43.2309515062106,11.4228450115561,22
"71129",43.2366430054135,11.4804058875679,11
"57477",43.3459161839008,11.500951608622,22
"109322",43.388294,11.458459,22
"101506",43.46841,11.43127,17
"57162",43.2873593497835,11.6049435343384,22
"202378",43.5676516998071,11.4852895532711,75
"66219",43.6105077963456,11.4472818374634,3.7
"128434",43.6435633699962,11.4517583254969,22
"115126",43.6303379939989,11.4619235002344,50
"155107",43.6175139098619,11.4705975937659,37
"128433",43.6231936434407,11.4708167445156,22
"133942",43.6191455956723,11.4749943708688,22
"155108",43.6592153013866,11.448871466758,22
"192837",43.6507008889791,11.4642872759669,300
"194373",43.6647535108239,11.4568118311321,300
"192836",43.5828457255252,11.5227960966123,150
"155180",43.5682691231629,11.5272425948316,22
"129878",43.7176658588898,11.4508436112297,22
